-1.150000	0.266512	0.249844	0.369542	0.367551	0.349758	0.330580	0.312908	0.297195	0.283298	0.270947	0.259874
-1.100000	0.298240	0.252064	0.388937	0.379921	0.358421	0.337057	0.317980	0.301304	0.286718	0.273856	0.262394
-1.050000	0.332080	0.254202	0.408421	0.392131	0.366899	0.343365	0.322904	0.305284	0.290024	0.276663	0.264824
-1.000000	0.367916	0.256256	0.427907	0.404137	0.375170	0.349489	0.327669	0.309128	0.293211	0.279367	0.267161
-0.950000	0.405587	0.258224	0.447306	0.415900	0.383210	0.355416	0.332267	0.312829	0.296275	0.281962	0.269402
-0.900000	0.444886	0.260103	0.466522	0.427375	0.390997	0.361132	0.336689	0.316381	0.299211	0.284446	0.271544
-0.850000	0.485558	0.261893	0.485459	0.438521	0.398509	0.366624	0.340926	0.319778	0.302015	0.286815	0.273586
-0.800000	0.527307	0.263590	0.504017	0.449297	0.405724	0.371878	0.344969	0.323014	0.304682	0.289066	0.275524
-0.750000	0.569790	0.265193	0.522097	0.459661	0.412620	0.376883	0.348812	0.326083	0.307210	0.291197	0.277356
-0.700000	0.612625	0.266701	0.539597	0.469572	0.419178	0.381625	0.352445	0.328981	0.309592	0.293204	0.279081
-0.650000	0.655396	0.268112	0.556418	0.478992	0.425377	0.386094	0.355861	0.331703	0.311827	0.295085	0.280696
-0.600000	0.697657	0.269424	0.572460	0.487883	0.431198	0.390279	0.359054	0.334242	0.313911	0.296836	0.282199
-0.550000	0.738939	0.270637	0.587626	0.496208	0.436624	0.394169	0.362017	0.336596	0.315840	0.298457	0.283589
-0.500000	0.778762	0.271748	0.601825	0.503934	0.441639	0.397755	0.364743	0.338759	0.317612	0.299944	0.284863
-0.450000	0.816638	0.272757	0.614967	0.511027	0.446225	0.401027	0.367228	0.340729	0.319223	0.301296	0.286020
-0.400000	0.852086	0.273662	0.626969	0.517458	0.450368	0.403977	0.369465	0.342500	0.320672	0.302511	0.287060
-0.350000	0.884639	0.274463	0.637753	0.523200	0.454056	0.406599	0.371451	0.344071	0.321955	0.303586	0.287980
-0.300000	0.913856	0.275158	0.647250	0.528228	0.457277	0.408885	0.373180	0.345438	0.323072	0.304521	0.288779
-0.250000	0.939331	0.275747	0.655395	0.532519	0.460020	0.410829	0.374649	0.346599	0.324019	0.305314	0.289457
-0.200000	0.960701	0.276229	0.662136	0.536057	0.462277	0.412426	0.375856	0.347552	0.324796	0.305965	0.290012
-0.150000	0.977658	0.276604	0.667427	0.538825	0.464040	0.413673	0.376797	0.348295	0.325402	0.306471	0.290444
-0.100000	0.989953	0.276872	0.671232	0.540810	0.465303	0.414566	0.377471	0.348827	0.325836	0.306833	0.290753
-0.050000	0.997404	0.277031	0.673526	0.542005	0.466063	0.415102	0.377876	0.349146	0.326096	0.307050	0.290937
0.000000	0.999900	0.277082	0.674292	0.542404	0.466316	0.415281	0.378011	0.349252	0.326182	0.307122	0.290997
0.050000	0.997404	0.277024	0.673526	0.542005	0.466063	0.415102	0.377876	0.349146	0.326095	0.307048	0.290933
0.100000	0.989953	0.276859	0.671232	0.540810	0.465303	0.414566	0.377471	0.348826	0.325834	0.306829	0.290745
0.150000	0.977658	0.276585	0.667427	0.538825	0.464040	0.413673	0.376797	0.348294	0.325400	0.306465	0.290433
0.200000	0.960701	0.276203	0.662136	0.536057	0.462277	0.412426	0.375856	0.347551	0.324793	0.305957	0.289996
0.250000	0.939331	0.275714	0.655395	0.532519	0.460020	0.410829	0.374649	0.346598	0.324015	0.305304	0.289437
0.300000	0.913856	0.275118	0.647250	0.528228	0.457277	0.408884	0.373180	0.345437	0.323066	0.304509	0.288755
0.350000	0.884639	0.274416	0.637753	0.523200	0.454056	0.406599	0.371450	0.344069	0.321949	0.303572	0.287952
0.400000	0.852086	0.273608	0.626969	0.517458	0.450368	0.403977	0.369465	0.342498	0.320664	0.302494	0.287028
0.450000	0.816638	0.272696	0.614967	0.511027	0.446225	0.401027	0.367227	0.340726	0.319215	0.301277	0.285984
0.500000	0.778762	0.271680	0.601825	0.503934	0.441638	0.397754	0.364743	0.338756	0.317602	0.299923	0.284822
0.550000	0.738939	0.270561	0.587626	0.496208	0.436624	0.394169	0.362016	0.336592	0.315829	0.298433	0.283542
0.600000	0.697657	0.269340	0.572460	0.487883	0.431198	0.390279	0.359053	0.334238	0.313899	0.296809	0.282148
0.650000	0.655396	0.268020	0.556418	0.478992	0.425377	0.386094	0.355860	0.331698	0.311814	0.295054	0.280639
0.700000	0.612625	0.266600	0.539597	0.469572	0.419178	0.381625	0.352444	0.328976	0.309577	0.293170	0.279019
0.750000	0.569790	0.265083	0.522097	0.459661	0.412620	0.376882	0.348810	0.326078	0.307193	0.291160	0.277288
0.800000	0.527307	0.263470	0.504017	0.449297	0.405724	0.371878	0.344968	0.323007	0.304664	0.289026	0.275450
0.850000	0.485558	0.261763	0.485459	0.438521	0.398509	0.366624	0.340924	0.319771	0.301995	0.286771	0.273505
0.900000	0.444886	0.259964	0.466522	0.427375	0.390997	0.361132	0.336687	0.316373	0.299189	0.284398	0.271457
0.950000	0.405587	0.258073	0.447306	0.415900	0.383210	0.355416	0.332265	0.312820	0.296251	0.281909	0.269307
1.000000	0.367916	0.256094	0.427907	0.404137	0.375170	0.349489	0.327666	0.309118	0.293184	0.279310	0.267058
1.050000	0.332080	0.254029	0.408421	0.392131	0.366899	0.343364	0.322901	0.305274	0.289994	0.276601	0.264714
1.100000	0.298240	0.251878	0.388937	0.379921	0.358421	0.337057	0.317977	0.301293	0.286685	0.273788	0.262275
1.150000	0.266512	0.249645	0.369542	0.367551	0.349758	0.330579	0.312905	0.297182	0.283263	0.270874	0.259745
1.200000	0.236972	0.247331	0.350317	0.355061	0.340934	0.323947	0.307693	0.292947	0.279730	0.267862	0.257128
1.250000	0.209656	0.244940	0.331338	0.342492	0.331971	0.317174	0.302352	0.288597	0.276094	0.264756	0.254425
1.300000	0.184563	0.242472	0.312677	0.329882	0.322893	0.310275	0.296891	0.284137	0.272358	0.261560	0.251639
1.350000	0.161664	0.239931	0.294396	0.317269	0.313721	0.303264	0.291321	0.279575	0.268529	0.258278	0.248774
1.400000	0.140900	0.237318	0.276556	0.304690	0.304479	0.296157	0.285650	0.274917	0.264611	0.254913	0.245833
1.450000	0.122190	0.234637	0.259207	0.292179	0.295188	0.288966	0.279890	0.270171	0.260609	0.251471	0.242819
1.500000	0.105436	0.231889	0.242395	0.279771	0.285870	0.281707	0.274049	0.265345	0.256529	0.247954	0.239734
1.550000	0.090526	0.229078	0.226159	0.267496	0.276545	0.274394	0.268139	0.260444	0.252376	0.244367	0.236583
1.600000	0.077337	0.226205	0.210532	0.255384	0.267234	0.267040	0.262168	0.255477	0.248157	0.240715	0.233368
1.650000	0.065739	0.223273	0.195540	0.243462	0.257955	0.259659	0.256146	0.250451	0.243875	0.237000	0.230092
1.700000	0.055603	0.220285	0.181204	0.231755	0.248728	0.252265	0.250084	0.245372	0.239536	0.233228	0.226759
1.750000	0.046795	0.217244	0.167538	0.220288	0.239571	0.244869	0.243990	0.240248	0.235147	0.229402	0.223372
1.800000	0.039185	0.214151	0.154551	0.209080	0.230500	0.237486	0.237873	0.235086	0.230711	0.225527	0.219934
1.850000	0.032650	0.211009	0.142248	0.198151	0.221532	0.230126	0.231744	0.229892	0.226235	0.221606	0.216449
1.900000	0.027069	0.207822	0.130627	0.187517	0.212681	0.222802	0.225611	0.224674	0.221723	0.217645	0.212919
1.950000	0.022330	0.204591	0.119684	0.177194	0.203962	0.215525	0.219482	0.219438	0.217182	0.213646	0.209347
2.000000	0.018328	0.201319	0.109409	0.167192	0.195388	0.208306	0.213366	0.214191	0.212615	0.209614	0.205738
2.050000	0.014969	0.198008	0.099789	0.157524	0.186971	0.201155	0.207271	0.208939	0.208028	0.205552	0.202094
2.100000	0.012165	0.194662	0.090809	0.148197	0.178722	0.194081	0.201205	0.203688	0.203426	0.201466	0.198418
2.150000	0.009836	0.191282	0.082449	0.139217	0.170652	0.187095	0.195175	0.198445	0.198814	0.197358	0.194713
2.200000	0.007914	0.187871	0.074690	0.130589	0.162769	0.180204	0.189190	0.193215	0.194196	0.193232	0.190982
2.250000	0.006336	0.184431	0.067507	0.122316	0.155082	0.173417	0.183255	0.188003	0.189577	0.189092	0.187229
2.300000	0.005047	0.180965	0.060877	0.114399	0.147597	0.166741	0.177377	0.182817	0.184962	0.184941	0.183456
2.350000	0.004000	0.177475	0.054774	0.106838	0.140320	0.160183	0.171564	0.177659	0.180354	0.180783	0.179665
2.400000	0.003154	0.173963	0.049171	0.099629	0.133258	0.153750	0.165819	0.172537	0.175758	0.176622	0.175861
2.450000	0.002475	0.170432	0.044041	0.092771	0.126413	0.147447	0.160150	0.167454	0.171177	0.172460	0.172044
2.500000	0.001933	0.166883	0.039357	0.086258	0.119789	0.141279	0.154561	0.162414	0.166616	0.168301	0.168219
2.550000	0.001501	0.163319	0.035091	0.080084	0.113390	0.135252	0.149056	0.157424	0.162079	0.164148	0.164387
2.600000	0.001161	0.159742	0.031217	0.074244	0.107215	0.129369	0.143642	0.152485	0.157568	0.160004	0.160551
2.650000	0.000893	0.156154	0.027708	0.068728	0.101266	0.123634	0.138321	0.147603	0.153088	0.155871	0.156714
2.700000	0.000683	0.152556	0.024538	0.063528	0.095543	0.118050	0.133097	0.142780	0.148640	0.151753	0.152876
2.750000	0.000520	0.148951	0.021681	0.058636	0.090046	0.112619	0.127973	0.138021	0.144229	0.147651	0.149042
2.800000	0.000394	0.145340	0.019113	0.054041	0.084772	0.107343	0.122953	0.133327	0.139856	0.143568	0.145212
2.850000	0.000297	0.141725	0.016812	0.049733	0.079720	0.102223	0.118039	0.128702	0.135525	0.139507	0.141390
2.900000	0.000223	0.138108	0.014754	0.045701	0.074887	0.097262	0.113234	0.124149	0.131238	0.135470	0.137575
2.950000	0.000166	0.134489	0.012919	0.041935	0.070270	0.092458	0.108538	0.119669	0.126997	0.131457	0.133771
3.000000	0.000124	0.130871	0.011286	0.038422	0.065865	0.087812	0.103954	0.115264	0.122804	0.127473	0.129979
3.050000	0.000091	0.127256	0.009837	0.035152	0.061669	0.083324	0.099483	0.110937	0.118661	0.123517	0.126201
3.100000	0.000067	0.123643	0.008555	0.032113	0.057676	0.078993	0.095126	0.106688	0.114569	0.119592	0.122437
3.150000	0.000049	0.120035	0.007424	0.029294	0.053882	0.074818	0.090883	0.102519	0.110530	0.115699	0.118690
3.200000	0.000036	0.116432	0.006427	0.026683	0.050282	0.070797	0.086755	0.098431	0.106544	0.111839	0.114960
3.250000	0.000026	0.112837	0.005552	0.024269	0.046870	0.066928	0.082740	0.094424	0.102614	0.108013	0.111248
3.300000	0.000019	0.109248	0.004785	0.022040	0.043640	0.063209	0.078840	0.090499	0.098739	0.104223	0.107556
3.350000	0.000013	0.105668	0.004114	0.019987	0.040587	0.059638	0.075052	0.086656	0.094921	0.100468	0.103885
3.400000	0.000010	0.102098	0.003530	0.018099	0.037704	0.056211	0.071377	0.082895	0.091159	0.096750	0.100234
3.450000	0.000007	0.098537	0.003022	0.016364	0.034985	0.052926	0.067813	0.079215	0.087454	0.093069	0.096605
3.500000	0.000005	0.094987	0.002581	0.014774	0.032424	0.049779	0.064358	0.075617	0.083806	0.089426	0.092998
3.550000	0.000003	0.091448	0.002199	0.013318	0.030014	0.046767	0.061011	0.072099	0.080215	0.085820	0.089414
3.600000	0.000002	0.087920	0.001870	0.011988	0.027749	0.043886	0.057770	0.068661	0.076680	0.082252	0.085853
3.650000	0.000002	0.084404	0.001586	0.010775	0.025623	0.041132	0.054632	0.065301	0.073202	0.078721	0.082315
3.700000	0.000001	0.080901	0.001343	0.009669	0.023628	0.038501	0.051595	0.062018	0.069778	0.075228	0.078800
3.750000	0.000001	0.077410	0.001134	0.008663	0.021759	0.035989	0.048656	0.058810	0.066409	0.071771	0.075308
3.800000	0.000001	0.073931	0.000955	0.007750	0.020010	0.033591	0.045813	0.055676	0.063094	0.068351	0.071839
3.850000	0.000000	0.070465	0.000803	0.006922	0.018373	0.031303	0.043063	0.052614	0.059831	0.064968	0.068392
3.900000	0.000000	0.067012	0.000674	0.006172	0.016843	0.029121	0.040402	0.049622	0.056618	0.061619	0.064969
3.950000	0.000000	0.063571	0.000564	0.005494	0.015413	0.027038	0.037827	0.046697	0.053456	0.058304	0.061567
4.000000	0.000000	0.060142	0.000471	0.004881	0.014078	0.025052	0.035335	0.043837	0.050341	0.055023	0.058187
4.050000	0.000000	0.056726	0.000392	0.004329	0.012831	0.023157	0.032922	0.041039	0.047273	0.051774	0.054827
4.100000	0.000000	0.053321	0.000326	0.003831	0.011667	0.021348	0.030584	0.038301	0.044249	0.048557	0.051488
4.150000	0.000000	0.049927	0.000270	0.003382	0.010580	0.019619	0.028317	0.035620	0.041267	0.045369	0.048168
4.200000	0.000000	0.046545	0.000223	0.002978	0.009564	0.017967	0.026118	0.032994	0.038326	0.042209	0.044868
4.250000	0.000000	0.043173	0.000184	0.002614	0.008614	0.016386	0.023982	0.030418	0.035423	0.039076	0.041584
4.300000	0.000000	0.039811	0.000151	0.002287	0.007726	0.014872	0.021906	0.027889	0.032555	0.035969	0.038318
4.350000	0.000000	0.036458	0.000124	0.001992	0.006892	0.013418	0.019885	0.025406	0.029721	0.032885	0.035067
4.400000	0.000000	0.033115	0.000101	0.001726	0.006109	0.012020	0.017914	0.022963	0.026918	0.029824	0.031831
4.450000	0.000000	0.029779	0.000082	0.001486	0.005371	0.010673	0.015989	0.020558	0.024144	0.026782	0.028608
4.500000	0.000000	0.026451	0.000067	0.001267	0.004674	0.009372	0.014107	0.018187	0.021395	0.023759	0.025398
4.550000	0.000000	0.023130	0.000053	0.001069	0.004012	0.008111	0.012261	0.015846	0.018670	0.020753	0.022199
4.600000	0.000000	0.019814	0.000042	0.000886	0.003382	0.006886	0.010448	0.013532	0.015964	0.017761	0.019009
4.650000	0.000000	0.016504	0.000033	0.000718	0.002778	0.005692	0.008664	0.011241	0.013277	0.014781	0.015828
4.700000	0.000000	0.013198	0.000025	0.000561	0.002196	0.004523	0.006903	0.008970	0.010604	0.011812	0.012654
4.750000	0.000000	0.009895	0.000018	0.000413	0.001632	0.003375	0.005161	0.006714	0.007942	0.008852	0.009485
4.800000	0.000000	0.006595	0.000011	0.000272	0.001081	0.002241	0.003433	0.004469	0.005290	0.005898	0.006321
4.850000	0.000000	0.003297	0.000006	0.000135	0.000538	0.001118	0.001714	0.002233	0.002644	0.002948	0.003160
4.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
